Benchmark, Iteration, Score, Threads, Unit, Thread 1, 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesLazy', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesLazy', mode=Throughput}, 1, "46.962", 1, ops/msec, "46.962", 
"46.962", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesLazy', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesLazy', mode=Throughput}, 2, "47.027", 1, ops/msec, "47.027", 
"47.027", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesLazy', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesLazy', mode=Throughput}, 3, "47.048", 1, ops/msec, "47.048", 
"47.048", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesNew', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesNew', mode=Throughput}, 1, "0.060", 1, ops/msec, "0.060", 
"0.060", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesNew', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesNew', mode=Throughput}, 2, "0.060", 1, ops/msec, "0.060", 
"0.060", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesNew', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesNew', mode=Throughput}, 3, "0.060", 1, ops/msec, "0.060", 
"0.060", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesStackless', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesStackless', mode=Throughput}, 1, "6.915", 1, ops/msec, "6.915", 
"6.915", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesStackless', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesStackless', mode=Throughput}, 2, "6.915", 1, ops/msec, "6.915", 
"6.915", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesStackless', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesStackless', mode=Throughput}, 3, "6.913", 1, ops/msec, "6.913", 
"6.913", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesStatic', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesStatic', mode=Throughput}, 1, "49.343", 1, ops/msec, "49.343", 
"49.343", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesStatic', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesStatic', mode=Throughput}, 2, "49.270", 1, ops/msec, "49.270", 
"49.270", , 
BenchmarkRecord{userName='me.normanmaurer.benchmarks.ThrowableBenchmark.failPendingWritesStatic', generatedName='me.normanmaurer.benchmarks.generated.ThrowableBenchmark.failPendingWritesStatic', mode=Throughput}, 3, "49.476", 1, ops/msec, "49.476", 
"49.476", , 
